"Country" "Country_Code" "Indicator" "Indicator_Code" "Time" "Value" "Classification"
"29679" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1986" 1.716416082 1
"29680" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1986" 0 1
"29681" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1986" 999808641.8 1
"29682" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1987" 67.36 1
"29683" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1987" 23.68 1
"29684" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1987" 41.68 1
"29685" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1987" NA 1
"29686" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1987" 10.75688114 1
"29687" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1987" 7531.250196 1
"29688" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1987" 9.103743917 1
"29689" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1987" 66.52927785 1
"29690" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1987" NA 1
"29691" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1987" 20897630201 1
"29692" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1987" 5.508783805 1
"29693" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1987" 6.1 1
"29694" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1987" 0.523306522 1
"29695" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1987" 0.560347844 1
"29696" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1987" 66.85336339 1
"29697" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1987" 3.214166667 1
"29698" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1987" 17876810000 1
"29699" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1987" 85.54467577 1
"29700" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1987" 321465032.2 1
"29701" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1987" -252138747.5 1
"29702" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1987" -0.519881126 1
"29703" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1987" -48623366.76 1
"29704" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1987" 636187370.9 1
"29705" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1988" 68.37 1
"29706" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1988" 23.9 1
"29707" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1988" 21.77 1
"29708" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1988" NA 1
"29709" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1988" 11.11518875 1
"29710" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1988" 8902.412337 1
"29711" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1988" 8.330816496 1
"29712" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1988" 70.21365345 1
"29713" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1988" NA 1
"29714" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1988" 25337226971 1
"29715" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1988" 0.403826608 1
"29716" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1988" 5.964166667 1
"29717" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1988" 1.523185192 1
"29718" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1988" 5.537976237 1
"29719" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1988" 67.87166392 1
"29720" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1988" 3.226666667 1
"29721" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1988" 24011770000 1
"29722" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1988" 94.76873704 1
"29723" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1988" 35777730.85 1
"29724" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1988" 293178627.8 1
"29725" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1988" 7.644549682 1
"29726" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1988" -54958569.88 1
"29727" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1988" 674608991.6 1
"29728" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1989" 70.61 1
"29729" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1989" 30.9 1
"29730" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1989" 46.38 1
"29731" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1989" NA 1
"29732" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1989" 10.18317852 1
"29733" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1989" 10380.28028 1
"29734" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1989" 6.995502702 1
"29735" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1989" 73.1161582 1
"29736" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1989" NA 1
"29737" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1989" 30423573842 1
"29738" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1989" 1.995363805 1
"29739" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1989" 6.211666667 1
"29740" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1989" 2.345456272 1
"29741" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1989" 4.133818151 1
"29742" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1989" 69.46356412 1
"29743" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1989" 2.999166667 1
"29744" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1989" 35924510000 1
"29745" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1989" 118.0811636 1
"29746" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1989" 399998290.8 1
"29747" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1989" 75579730.89 1
"29748" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1989" 9.741323212 1
"29749" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1989" -40866380.95 1
"29750" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1989" 1484572557 1
"29751" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1990" 73.24 1
"29752" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1990" 49.1 1
"29753" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1990" 59.06 1
"29754" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1990" NA 1
"29755" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1990" 10.04421048 1
"29756" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1990" 11864.28021 1
"29757" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1990" 5.846640888 1
"29758" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1990" 76.51660835 1
"29759" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1990" 76.51660835 1
"29760" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1990" 36152027893 1
"29761" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1990" 2.591237431 1
"29762" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1990" 7.3625 1
"29763" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1990" 3.460753387 1
"29764" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1990" 4.65075058 1
"29765" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1990" 71.86752677 1
"29766" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1990" 2.690833333 1
"29767" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1990" 34268500000 1
"29768" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1990" 94.78997997 1
"29769" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1990" 572734294.5 1
"29770" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1990" 1037442990 1
"29771" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1990" 8.635403884 1
"29772" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1990" -21847874.06 1
"29773" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1990" 1510427394 1
"29774" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1991" 75.41 1
"29775" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1991" 46.14 1
"29776" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1991" 41.97 1
"29777" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1991" NA 1
"29778" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1991" 6.687076218 1
"29779" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1991" 14505.02039 1
"29780" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1991" 3.694098029 1
"29781" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1991" 79.90891919 1
"29782" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1991" 79.90891919 1
"29783" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1991" 45474442836 1
"29784" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1991" 3.016182247 1
"29785" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1991" 7.583333333 1
"29786" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1991" 3.425701731 1
"29787" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1991" 4.433430735 1
"29788" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1991" 74.32949388 1
"29789" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1991" 2.953333333 1
"29790" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1991" 47593400000 1
"29791" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1991" 104.659666 1
"29792" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1991" -241845388 1
"29793" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1991" 907007033.1 1
"29794" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1991" 10.7320102 1
"29795" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1991" -33862985.15 1
"29796" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1991" 1858527973 1
"29797" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1992" 76.72 1
"29798" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1992" 36.49 1
"29799" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1992" 38.06 1
"29800" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1992" NA 1
"29801" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1992" 7.087600945 1
"29802" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1992" 16144.00819 1
"29803" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1992" 3.91826077 1
"29804" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1992" 80.70481401 1
"29805" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1992" 80.70481401 1
"29806" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1992" 52156414979 1
"29807" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1992" 4.907617515 1
"29808" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1992" 5.9525 1
"29809" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1992" 2.263071187 1
"29810" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1992" 0.996002493 1
"29811" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1992" 76.01162324 1
"29812" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1992" 3.083333333 1
"29813" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1992" 48933600000 1
"29814" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1992" 93.8208656 1
"29815" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1992" 1398309767 1
"29816" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1992" -2489799259 1
"29817" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1992" 11.3406069 1
"29818" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1992" -37938161.21 1
"29819" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1992" 4320591786 1
"29820" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1993" 78.73 1
"29821" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1993" 83.89 1
"29822" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1993" 92.22 1
"29823" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1993" NA 1
"29824" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1993" 11.53738744 1
"29825" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1993" 18302.4304 1
"29826" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1993" 8.751099534 1
"29827" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1993" 83.45064515 1
"29828" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1993" 83.45064515 1
"29829" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1993" 60644572348 1
"29830" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1993" 1.920672098 1
"29831" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1993" 5.388333333 1
"29832" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1993" 2.289299644 1
"29833" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1993" 3.402313941 1
"29834" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1993" 77.75175706 1
"29835" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1993" 3.0875 1
"29836" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1993" 1.32668e+11 1
"29837" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1993" 218.7629574 1
"29838" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1993" 2759020480 1
"29839" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1993" 4965927417 1
"29840" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1993" 6.943844597 1
"29841" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1993" -71358246.14 1
"29842" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1993" 8733803726 1
"29843" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1994" 80.97 1
"29844" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1994" 120.56 1
"29845" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1994" 64.49 1
"29846" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1994" NA 1
"29847" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1994" 10.92545611 1
"29848" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1994" 21578.46053 1
"29849" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1994" 7.500181918 1
"29850" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1994" 86.51618798 1
"29851" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1994" 86.51618798 1
"29852" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1994" 73777792327 1
"29853" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1994" 2.126728315 1
"29854" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1994" 5.878333333 1
"29855" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1994" 3.100132626 1
"29856" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1994" 3.673480078 1
"29857" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1994" 80.16216465 1
"29858" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1994" 2.876666667 1
"29859" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1994" 1.34089e+11 1
"29860" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1994" 181.746425 1
"29861" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1994" 168844142.1 1
"29862" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1994" 7726174388 1
"29863" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1994" 15.45148162 1
"29864" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1994" -84127461.29 1
"29865" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1994" 13621316218 1
"29866" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1995" 81.67 1
"29867" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1995" 91.19 1
"29868" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1995" 43.61 1
"29869" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1995" NA 1
"29870" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1995" 7.02804585 1
"29871" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1995" 24936.83083 1
"29872" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1995" 3.82562155 1
"29873" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1995" 89.36208216 1
"29874" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1995" 89.36208216 1
"29875" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1995" 87890009877 1
"29876" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1995" 2.981651675 1
"29877" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1995" 6.369166667 1
"29878" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1995" 1.720533848 1
"29879" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1995" 3.289435484 1
"29880" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1995" 81.54138182 1
"29881" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1995" 2.865 1
"29882" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1995" 1.48004e+11 1
"29883" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1995" 168.3971139 1
"29884" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1995" -159449686.9 1
"29885" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1995" 14979733663 1
"29886" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1995" 16.43565067 1
"29887" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1995" NA 1
"29888" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1995" 14168656848 1
"29889" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1996" 83.29 1
"29890" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1996" 64.77 1
"29891" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1996" 40.23 1
"29892" "Singapore" "SGP" "Stock price volatility" "GFDD.SM.01" "1996" NA 1
"29893" "Singapore" "SGP" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" "1996" 7.531933911 1
"29894" "Singapore" "SGP" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" "1996" 26263.01627 1
"29895" "Singapore" "SGP" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" "1996" 3.249116861 1
"29896" "Singapore" "SGP" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" "1996" 90.67696208 1
"29897" "Singapore" "SGP" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" "1996" 90.67696208 1
"29898" "Singapore" "SGP" "GDP (current US$)" "NY.GDP.MKTP.CD" "1996" 96403758865 1
"29899" "Singapore" "SGP" "Real interest rate (%)" "FR.INR.RINR" "1996" 4.719155044 1
"29900" "Singapore" "SGP" "Lending interest rate (%)" "FR.INR.LEND" "1996" 6.26 1
"29901" "Singapore" "SGP" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" "1996" 1.383180525 1
"29902" "Singapore" "SGP" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" "1996" 1.47140698 1
"29903" "Singapore" "SGP" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" "1996" 82.66924634 1
"29904" "Singapore" "SGP" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" "1996" 2.85 1
"29905" "Singapore" "SGP" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" "1996" 1.50044e+11 1
"29906" "Singapore" "SGP" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" "1996" 155.6407777 1
"29907" "Singapore" "SGP" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" "1996" 677001670.8 1
"29908" "Singapore" "SGP" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" "1996" 15259770846 1
"29909" "Singapore" "SGP" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" "1996" 14.42921577 1
"29910" "Singapore" "SGP" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" "1996" NA 1
"29911" "Singapore" "SGP" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" "1996" 17535378704 1
"29912" "Singapore" "SGP" "Consumer price index (2010=100, December)" "GFDD.OE.01" "1997" 85 1
"29913" "Singapore" "SGP" "Stock market total value traded to GDP (%)" "GFDD.DM.02" "1997" 65.63 1
"29914" "Singapore" "SGP" "Stock market turnover ratio (%)" "GFDD.EM.01" "1997" 59.82 1
